Entity_ID:ID,Entity_Name,:Label,CreateTimeStamp,EFFDT,TERMDT,HashKey,Version,Status,database,schema,fqn___,unique_id,package_name,root_path,path,original_file_path,name,source_name,source_description,loader,identifier,tags___,description,columns,meta,unrendered_config,created_at,relation_name,external,freshness_warn_after,freshness_error_after,freshness_filter,loaded_at_field,quoting,source_meta
`1GT2D7IA1JQC0MPB7E2ECNSGQ1`,`CUSTOMERS`,`Source`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`1GT2D7IA1JQC0MPB7E2ECNSGQ1`,`1`,`I`,`raw`,`jaffle_shop`,`["jaffle_shop","staging","jaffle_shop","jaffle_shop","customers"]`,`source.jaffle_shop.jaffle_shop.customers`,`jaffle_shop`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals`,`models\\staging\\jaffle_shop\\src_jaffle_shop.yml`,`models\\staging\\jaffle_shop\\src_jaffle_shop.yml`,`customers`,`jaffle_shop`,``,``,`customers`,`[]`,`This is the source customers table.`,`{"id":{"quote":null,"meta":{},"name":"id","data_type":null,"description":"","tags":[]}}`,`{}`,`{}`,`1688629733.2219908`,`raw.jaffle_shop.customers`,``,`{"period":null,"count":null}`,`{"period":null,"count":null}`,``,``,`{"schema":null,"identifier":null,"database":null,"column":null}`,`{}`
`4FT4BEVMP9TLRDG3NHP1SQCHQ3`,`ORDERS`,`Source`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`4FT4BEVMP9TLRDG3NHP1SQCHQ3`,`1`,`I`,`raw`,`jaffle_shop`,`["jaffle_shop","staging","jaffle_shop","jaffle_shop","orders"]`,`source.jaffle_shop.jaffle_shop.orders`,`jaffle_shop`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals`,`models\\staging\\jaffle_shop\\src_jaffle_shop.yml`,`models\\staging\\jaffle_shop\\src_jaffle_shop.yml`,`orders`,`jaffle_shop`,``,``,`orders`,`[]`,`This is the source orders table.`,`{"id":{"quote":null,"meta":{},"name":"id","data_type":null,"description":"","tags":[]}}`,`{}`,`{}`,`1688629733.2219908`,`raw.jaffle_shop.orders`,``,`{"period":"hour","count":12}`,`{"period":"hour","count":24}`,``,`_etl_loaded_at`,`{"schema":null,"identifier":null,"database":null,"column":null}`,`{}`
`47MQH7FMGDLF04NE0TH1UVB01G`,`PAYMENT`,`Source`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`47MQH7FMGDLF04NE0TH1UVB01G`,`1`,`I`,`raw`,`stripe`,`["jaffle_shop","staging","stripe","stripe","payment"]`,`source.jaffle_shop.stripe.payment`,`jaffle_shop`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals`,`models\\staging\\stripe\\src_stripe.yml`,`models\\staging\\stripe\\src_stripe.yml`,`payment`,`stripe`,``,``,`payment`,`[]`,``,`{}`,`{}`,`{}`,`1688629733.2219908`,`raw.stripe.payment`,``,`{"period":"hour","count":12}`,`{"period":"hour","count":24}`,``,`_batched_at`,`{"schema":null,"identifier":null,"database":null,"column":null}`,`{}`
