Entity_ID:ID,Entity_Name,:Label,CreateTimeStamp,EFFDT,TERMDT,HashKey,Version,Status,compiled,resource_type,config_enabled,config_metarialized,config_persist_docs,config_quoting,config_column_types,config_full_refresh,config_unique_key,config_on_schema_change,config_copy_grants,config_transient,config_post_hook__,config_pre_hook__,database,schema,fqn___,unique_id,package_name,root_path,path,original_file_path,name,alias,checksum,tags___,refs___,sources___,description,columns,meta,docs,patch_path,compiled_path,build_path,deferred,unrendered_config,created_at,extra_ctes_injected,extra_ctes___,relation_name
`27FELAFQ7V94G01VKBKLLRID90`,`DIM_CUSTOMERS`,`Model`,`2023-08-01-17-23-17`,`2023-08-01-17-23-17`,`99991231000000`,`27FELAFQ7V94G01VKBKLLRID90`,`1`,`I`,`true`,`model`,`table`,`true`,`{}`,`{}`,`{}`,``,``,`ignore`,``,``,`[]`,`[]`,`ANALYTICS`,`DBT_GGITHIRI`,`["jaffle_shop","marts","core","dim_customers"]`,`model.jaffle_shop.dim_customers`,`jaffle_shop`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals`,`marts\\core\\dim_customers.sql`,`models\\marts\\core\\dim_customers.sql`,`dim_customers`,`dim_customers`,`{"name":"sha256","checksum":"33bf0994467ac88d5400b9d665831b41d89903e93340fadcc5cfc3c9f1291693"}`,`[]`,`[["stg_customers"],["fct_orders"]]`,`[]`,`Mart customer data from our jaffle shop app.`,`{"customer_id":{"quote":null,"meta":{},"name":"customer_id","data_type":null,"description":"The primary key for customers.","tags":[]}}`,`{}`,`{"show":true}`,`jaffle_shop://models\\marts\\core\\schema.yml`,`target\\compiled\\jaffle_shop\\models\\marts\\core\\dim_customers.sql`,`target\\run\\jaffle_shop\\models\\marts\\core\\dim_customers.sql`,`false`,`{"materialized":"table","warn_error":true}`,`1688629733.145503`,`true`,`[]`,``,``,``
`P4GBV2JNUIHEM2AOPKKQ6U92V`,`FCT_ORDERS`,`Model`,`2023-08-01-17-23-17`,`2023-08-01-17-23-17`,`99991231000000`,`P4GBV2JNUIHEM2AOPKKQ6U92V`,`1`,`I`,`true`,`model`,`table`,`true`,`{}`,`{}`,`{}`,``,``,`ignore`,``,``,`[]`,`[]`,`ANALYTICS`,`DBT_GGITHIRI`,`["jaffle_shop","marts","core","fct_orders"]`,`model.jaffle_shop.fct_orders`,`jaffle_shop`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals`,`marts\\core\\fct_orders.sql`,`models\\marts\\core\\fct_orders.sql`,`fct_orders`,`fct_orders`,`{"name":"sha256","checksum":"843885df39ef914fb0737b5d0d0ed3feef761d61ceb564c94b83b627b30d2004"}`,`[]`,`[["stg_orders"],["stg_payments"]]`,`[]`,`Mart orders data from our jaffle shop app.`,`{"order_id":{"quote":null,"meta":{},"name":"order_id","data_type":null,"description":"The primary key for customers.","tags":[]}}`,`{}`,`{"show":true}`,`jaffle_shop://models\\marts\\core\\schema.yml`,`target\\compiled\\jaffle_shop\\models\\marts\\core\\fct_orders.sql`,`target\\run\\jaffle_shop\\models\\marts\\core\\fct_orders.sql`,`false`,`{"materialized":"table","warn_error":true}`,`1688629733.1609454`,`true`,`[]`,``,``,``
`2VR41GJS6B9GC9JMR4NF2IQUO1`,`INT_ORDERS__PIVOTED`,`Model`,`2023-08-01-17-23-17`,`2023-08-01-17-23-17`,`99991231000000`,`2VR41GJS6B9GC9JMR4NF2IQUO1`,`1`,`I`,`true`,`model`,`table`,`true`,`{}`,`{}`,`{}`,``,``,`ignore`,``,``,`[]`,`[]`,`ANALYTICS`,`DBT_GGITHIRI`,`["jaffle_shop","marts","intermediate","int_orders__pivoted"]`,`model.jaffle_shop.int_orders__pivoted`,`jaffle_shop`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals`,`marts\\intermediate\\int_orders__pivoted.sql`,`models\\marts\\intermediate\\int_orders__pivoted.sql`,`int_orders__pivoted`,`int_orders__pivoted`,`{"name":"sha256","checksum":"7cb03043c16b40ba01c03df6ad824b160b1bd0dbbcd3cc4e461758292836df67"}`,`[]`,`[["stg_payments"]]`,`[]`,`Orders intermediate table.`,`{"order_id":{"quote":null,"meta":{},"name":"order_id","data_type":null,"description":"The primary key for Orders.","tags":[]}}`,`{}`,`{"show":true}`,`jaffle_shop://models\\marts\\intermediate\\schema.yml`,`target\\compiled\\jaffle_shop\\models\\marts\\intermediate\\int_orders__pivoted.sql`,`target\\run\\jaffle_shop\\models\\marts\\intermediate\\int_orders__pivoted.sql`,`false`,`{"materialized":"table","warn_error":true}`,`1688629733.1734242`,`true`,`[]`,``,``,``
`29DUOSU1TLLFKGOP1FIP7SUO3F`,`STG_CUSTOMERS`,`Model`,`2023-08-01-17-23-17`,`2023-08-01-17-23-17`,`99991231000000`,`29DUOSU1TLLFKGOP1FIP7SUO3F`,`1`,`I`,`true`,`model`,`view`,`true`,`{}`,`{}`,`{}`,``,``,`ignore`,``,``,`[]`,`[]`,`ANALYTICS`,`DBT_GGITHIRI`,`["jaffle_shop","staging","jaffle_shop","stg_customers"]`,`model.jaffle_shop.stg_customers`,`jaffle_shop`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals`,`staging\\jaffle_shop\\stg_customers.sql`,`models\\staging\\jaffle_shop\\stg_customers.sql`,`stg_customers`,`stg_customers`,`{"name":"sha256","checksum":"27397a7d9da77c698d82e35f55b474da2fc6853e46772c83686e8638ff6d7d40"}`,`[]`,`[]`,`[["jaffle_shop","customers"]]`,`Staged customer data from our jaffle shop app.`,`{"customer_id":{"quote":null,"meta":{},"name":"customer_id","data_type":null,"description":"The primary key for customers.","tags":[]}}`,`{}`,`{"show":true}`,`jaffle_shop://models\\staging\\jaffle_shop\\stg_jaffle_shop.yml`,`target\\compiled\\jaffle_shop\\models\\staging\\jaffle_shop\\stg_customers.sql`,`target\\run\\jaffle_shop\\models\\staging\\jaffle_shop\\stg_customers.sql`,`false`,`{"materialized":"view","warn_error":true}`,`1688629733.1750226`,`true`,`[]`,``,``,``
`6JFC2FOECLOK541THTSG9T5JGR`,`STG_ORDERS`,`Model`,`2023-08-01-17-23-17`,`2023-08-01-17-23-17`,`99991231000000`,`6JFC2FOECLOK541THTSG9T5JGR`,`1`,`I`,`true`,`model`,`view`,`true`,`{}`,`{}`,`{}`,``,``,`ignore`,``,``,`[]`,`[]`,`ANALYTICS`,`DBT_GGITHIRI`,`["jaffle_shop","staging","jaffle_shop","stg_orders"]`,`model.jaffle_shop.stg_orders`,`jaffle_shop`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals`,`staging\\jaffle_shop\\stg_orders.sql`,`models\\staging\\jaffle_shop\\stg_orders.sql`,`stg_orders`,`stg_orders`,`{"name":"sha256","checksum":"289667a0561901c4967a468124eb4764ae2db71dc5d5914ffea6b368c40a9386"}`,`[]`,`[]`,`[["jaffle_shop","orders"]]`,`Staged order data from our jaffle shop app.`,`{"customer_id":{"quote":null,"meta":{},"name":"customer_id","data_type":null,"description":"Foreign key to stg_customers.customer_id.","tags":[]},"order_id":{"quote":null,"meta":{},"name":"order_id","data_type":null,"description":"Primary key for orders.","tags":[]},"status":{"quote":null,"meta":{},"name":"status","data_type":null,"description":"One of the following values: \\r\\n\\r\\n| status         | definition                                       |\\r\\n|----------------|--------------------------------------------------|\\r\\n| placed         | Order placed, not yet shipped                    |\\r\\n| shipped        | Order has been shipped, not yet been delivered   |\\r\\n| completed      | Order has been received by customers             |\\r\\n| return pending | Customer indicated they want to return this item |\\r\\n| returned       | Item has been returned                           |","tags":[]}}`,`{}`,`{"show":true}`,`jaffle_shop://models\\staging\\jaffle_shop\\stg_jaffle_shop.yml`,`target\\compiled\\jaffle_shop\\models\\staging\\jaffle_shop\\stg_orders.sql`,`target\\run\\jaffle_shop\\models\\staging\\jaffle_shop\\stg_orders.sql`,`false`,`{"materialized":"view","warn_error":true}`,`1688629733.1750226`,`true`,`[]`,``,``,``
`4INDJ0QBEFHO6TPVFNN8LOP2DV`,`STG_PAYMENTS`,`Model`,`2023-08-01-17-23-17`,`2023-08-01-17-23-17`,`99991231000000`,`4INDJ0QBEFHO6TPVFNN8LOP2DV`,`1`,`I`,`true`,`model`,`view`,`true`,`{}`,`{}`,`{}`,``,``,`ignore`,``,``,`[]`,`[]`,`ANALYTICS`,`DBT_GGITHIRI`,`["jaffle_shop","staging","stripe","stg_payments"]`,`model.jaffle_shop.stg_payments`,`jaffle_shop`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals`,`staging\\stripe\\stg_payments.sql`,`models\\staging\\stripe\\stg_payments.sql`,`stg_payments`,`stg_payments`,`{"name":"sha256","checksum":"3e1147751fda7a319994e0e719961fc589f5c73ffa3921adf0cf0c548de3f3c1"}`,`[]`,`[]`,`[["stripe","payment"]]`,`Payments staging view.`,`{"payment_id":{"quote":null,"meta":{},"name":"payment_id","data_type":null,"description":"The primary key for stg_payments.","tags":[]}}`,`{}`,`{"show":true}`,`jaffle_shop://models\\staging\\stripe\\schema.yml`,`target\\compiled\\jaffle_shop\\models\\staging\\stripe\\stg_payments.sql`,`target\\run\\jaffle_shop\\models\\staging\\stripe\\stg_payments.sql`,`false`,`{"materialized":"view","warn_error":true}`,`1688629733.2063653`,`true`,`[]`,``,``,``
